customer_id,customer_name,email,age,gender,city,region,signup_date,customer_status,total_orders,total_spend,total_profit,average_order_value,last_purchase,total_quantity,days_since_last_purchase,has_purchased
C08540,Kavya Mehta,kavya.mehta8540@example.com,41,Male,Delhi,North,2024-11-20,Active,5.0,1117.99,370.03,223.598,2025-11-20,8.0,41.0,1
C08541,Varun Verma,varun.verma8541@example.com,31,Other,Dehradun,North,2024-11-01,Active,5.0,1340.3899999999999,561.46,268.078,2025-07-17,7.0,167.0,1
C08542,David Brown,david.brown8542@example.com,21,Male,Surat,West,2025-02-14,Active,2.0,704.12,166.69,352.06,2024-01-29,2.0,702.0,1
C08543,David Gupta,david.gupta8543@example.com,28,Male,Pune,West,2025-04-15,Active,1.0,92.83,44.73,92.83,2025-10-20,1.0,72.0,1
C08544,Karan Joshi,karan.joshi8544@example.com,34,Other,Kolkata,East,2024-02-19,Active,9.0,2028.0,631.45,225.33333333333334,2025-12-24,13.0,7.0,1
C08545,Aarav Moore,aarav.moore8545@example.com,35,Female,Surat,West,2023-12-29,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08546,Aanya Iyer,aanya.iyer8546@example.com,54,Male,Dehradun,North,2024-11-26,Active,4.0,1042.12,248.82,260.53,2025-09-21,4.0,101.0,1
C08547,Meera Miller,meera.miller8547@example.com,35,Other,Hyderabad,South,2023-07-11,Active,7.0,1357.66,323.26,193.95142857142858,2025-09-21,9.0,101.0,1
C08548,Ishita Kapoor,ishita.kapoor8548@example.com,46,Female,Lucknow,North,2023-11-16,Active,4.0,2197.39,517.98,549.3475,2025-01-11,8.0,354.0,1
C08549,Isabella Singh,isabella.singh8549@example.com,30,Female,Kolkata,East,2023-08-05,Active,3.0,704.3299999999999,324.48,234.77666666666664,2025-06-01,4.0,213.0,1
C08550,Ishita Sharma,ishita.sharma8550@example.com,31,Other,Mumbai,West,2023-07-04,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08551,Karan Reddy,karan.reddy8551@example.com,21,Other,Chandigarh,North,2023-05-01,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08552,David Nair,david.nair8552@example.com,27,Other,Dehradun,North,2025-06-17,Active,10.0,5996.42,1651.12,599.642,2025-10-01,22.0,91.0,1
C08553,Sanjay Mehta,sanjay.mehta8553@example.com,40,Other,Surat,West,2023-01-15,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08554,Nikhil Mehta,nikhil.mehta8554@example.com,35,Other,Chandigarh,North,2025-05-03,Inactive,23.0,6700.99,2136.63,291.3473913043478,2025-12-19,37.0,12.0,1
C08555,Michael Brown,michael.brown8555@example.com,44,Female,Delhi,North,2024-03-25,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08556,Olivia Patel,olivia.patel8556@example.com,36,Female,Dehradun,North,2023-07-12,Inactive,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08557,Emma Kumar,emma.kumar8557@example.com,31,Female,Bhubaneswar,East,2025-04-18,Active,3.0,1216.49,423.23,405.49666666666667,2024-12-31,8.0,365.0,1
C08558,Divya Iyer,divya.iyer8558@example.com,56,Male,Bengaluru,South,2025-01-03,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08559,Mia Gupta,mia.gupta8559@example.com,34,Other,Mumbai,West,2023-03-02,Active,5.0,1084.71,418.03,216.942,2025-07-22,9.0,162.0,1
C08560,Kavya Kapoor,kavya.kapoor8560@example.com,46,Female,Ahmedabad,West,2025-05-20,Active,9.0,3398.72,1318.74,377.6355555555555,2025-10-31,14.0,61.0,1
C08561,Ishita Gupta,ishita.gupta8561@example.com,30,Female,Surat,West,2023-03-18,Inactive,1.0,295.01,84.75,295.01,2025-05-17,1.0,228.0,1
C08562,Olivia Moore,olivia.moore8562@example.com,42,Female,Chennai,South,2023-10-19,Active,8.0,1792.34,566.95,224.0425,2025-11-08,15.0,53.0,1
C08563,Aarav Smith,aarav.smith8563@example.com,44,Male,Kochi,South,2023-06-24,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08564,Aarav Gupta,aarav.gupta8564@example.com,37,Female,Dehradun,North,2024-07-06,Active,3.0,1662.96,484.24,554.32,2025-10-31,8.0,61.0,1
C08565,Aarav Rao,aarav.rao8565@example.com,18,Other,Delhi,North,2023-05-27,Active,3.0,478.84999999999997,133.93,159.61666666666665,2025-10-05,9.0,87.0,1
C08566,Rahul Rao,rahul.rao8566@example.com,35,Female,Amritsar,North,2023-04-10,Active,13.0,6973.02,2263.27,536.3861538461539,2025-11-05,27.0,56.0,1
C08567,Divya Wilson,divya.wilson8567@example.com,47,Other,Mumbai,West,2023-01-26,Active,2.0,681.72,336.82,340.86,2025-01-23,2.0,342.0,1
C08568,James Smith,james.smith8568@example.com,40,Other,Ranchi,East,2025-04-05,Active,8.0,2372.69,879.64,296.58625,2025-06-16,16.0,198.0,1
C08569,Karan Reddy,karan.reddy8569@example.com,39,Other,Chandigarh,North,2023-01-19,Active,5.0,2889.72,784.98,577.944,2025-11-30,14.0,31.0,1
C08570,Neha Mehta,neha.mehta8570@example.com,18,Other,Ahmedabad,West,2023-02-19,Active,1.0,44.94,10.58,44.94,2025-08-05,1.0,148.0,1
C08571,James Reddy,james.reddy8571@example.com,27,Female,Ranchi,East,2024-10-24,Active,3.0,1315.54,482.87999999999994,438.5133333333333,2024-07-20,6.0,529.0,1
C08572,James Malhotra,james.malhotra8572@example.com,39,Male,Kochi,South,2024-03-17,Active,9.0,3757.48,1387.52,417.4977777777778,2025-12-27,20.0,4.0,1
C08573,Michael Miller,michael.miller8573@example.com,39,Male,Patna,East,2023-06-23,Active,5.0,1506.8,623.43,301.36,2025-12-23,8.0,8.0,1
C08574,Isabella Verma,isabella.verma8574@example.com,47,Other,Dehradun,North,2024-10-27,Active,8.0,2493.13,626.1500000000001,311.64125,2025-12-30,15.0,1.0,1
C08575,Emma Iyer,emma.iyer8575@example.com,33,Other,Ahmedabad,West,2023-05-26,Inactive,6.0,1398.17,413.05,233.02833333333334,2025-11-14,10.0,47.0,1
C08576,Kavya Smith,kavya.smith8576@example.com,39,Female,Ranchi,East,2023-09-14,Inactive,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08577,Olivia Williams,olivia.williams8577@example.com,35,Female,Bengaluru,South,2023-10-09,Active,16.0,4510.04,1811.52,281.8775,2025-12-24,26.0,7.0,1
C08578,Aanya Verma,aanya.verma8578@example.com,25,Male,Amritsar,North,2024-07-08,Active,4.0,2531.0,641.73,632.75,2025-01-10,10.0,355.0,1
C08579,Arjun Miller,arjun.miller8579@example.com,18,Female,Surat,West,2023-11-07,Active,10.0,5789.38,2012.03,578.938,2025-11-25,24.0,36.0,1
C08580,Olivia Anderson,olivia.anderson8580@example.com,39,Female,Mysuru,South,2023-08-26,Active,8.0,1745.8899999999999,536.11,218.23624999999998,2025-10-06,11.0,86.0,1
C08581,Isabella Patel,isabella.patel8581@example.com,36,Other,Amritsar,North,2023-12-04,Active,5.0,2727.09,714.01,545.418,2025-11-20,17.0,41.0,1
C08582,Nikhil Davis,nikhil.davis8582@example.com,28,Female,Mysuru,South,2024-03-29,Active,5.0,1588.8799999999999,553.46,317.77599999999995,2025-11-09,8.0,52.0,1
C08583,Sanjay Moore,sanjay.moore8583@example.com,18,Male,Hyderabad,South,2024-10-31,Active,6.0,975.22,329.6,162.53666666666666,2025-07-22,9.0,162.0,1
C08584,Priya Nair,priya.nair8584@example.com,41,Other,Delhi,North,2023-06-19,Active,3.0,1105.39,411.63,368.46333333333337,2025-08-04,3.0,149.0,1
C08585,Isabella Gupta,isabella.gupta8585@example.com,32,Female,Bhubaneswar,East,2024-02-14,Active,3.0,901.4,151.07,300.46666666666664,2025-04-29,4.0,246.0,1
C08586,Arjun Verma,arjun.verma8586@example.com,40,Male,Lucknow,North,2025-02-12,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08587,Emma Sharma,emma.sharma8587@example.com,53,Other,Surat,West,2024-09-15,Active,4.0,888.32,299.9,222.08,2025-09-01,8.0,121.0,1
C08588,Karan Kapoor,karan.kapoor8588@example.com,18,Female,Delhi,North,2024-06-01,Inactive,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08589,Olivia Verma,olivia.verma8589@example.com,28,Other,Goa,West,2023-11-14,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08590,Ishita Johnson,ishita.johnson8590@example.com,32,Male,Ranchi,East,2025-02-12,Active,4.0,872.63,289.76,218.1575,2025-10-19,4.0,73.0,1
C08591,James Miller,james.miller8591@example.com,49,Male,Patna,East,2024-10-05,Active,8.0,3001.39,1165.88,375.17375,2025-12-21,14.0,10.0,1
C08592,Aarav Moore,aarav.moore8592@example.com,18,Male,Patna,East,2025-06-21,Active,2.0,489.14,89.69999999999999,244.57,2025-10-27,2.0,65.0,1
C08593,Sanjay Gupta,sanjay.gupta8593@example.com,54,Other,Pune,West,2023-09-17,Active,9.0,4226.06,1883.3300000000002,469.56222222222226,2025-05-30,17.0,215.0,1
C08594,Michael Sharma,michael.sharma8594@example.com,36,Other,Goa,West,2023-05-03,Inactive,1.0,222.6,103.4,222.6,2025-07-27,1.0,157.0,1
C08595,Sanjay Joshi,sanjay.joshi8595@example.com,34,Male,Guwahati,East,2023-05-21,Active,4.0,1098.92,245.46,274.73,2025-12-16,5.0,15.0,1
C08596,Sneha Verma,sneha.verma8596@example.com,33,Other,Ahmedabad,West,2024-07-23,Active,2.0,641.16,212.39000000000001,320.58,2024-09-22,3.0,465.0,1
C08597,Ishita Wilson,ishita.wilson8597@example.com,30,Male,Hyderabad,South,2023-01-23,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08598,Sophia Kumar,sophia.kumar8598@example.com,45,Other,Goa,West,2023-02-13,Active,7.0,3062.26,869.97,437.46571428571434,2025-11-29,16.0,32.0,1
C08599,Meera Sharma,meera.sharma8599@example.com,24,Male,Goa,West,2024-01-03,Active,2.0,2242.1,381.24,1121.05,2025-09-04,4.0,118.0,1
C08600,Mia Mehta,mia.mehta8600@example.com,38,Female,Bengaluru,South,2023-03-14,Active,2.0,1167.96,618.7,583.98,2025-08-23,5.0,130.0,1
C08601,Daniel Taylor,daniel.taylor8601@example.com,31,Female,Coimbatore,South,2023-12-22,Active,1.0,62.46,6.41,62.46,2025-04-11,1.0,264.0,1
C08602,Rohan Gupta,rohan.gupta8602@example.com,27,Female,Amritsar,North,2024-07-27,Active,7.0,1649.3600000000001,564.14,235.62285714285716,2025-10-17,17.0,75.0,1
C08603,Michael Moore,michael.moore8603@example.com,60,Female,Ranchi,East,2023-05-29,Inactive,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08604,Sophia Nair,sophia.nair8604@example.com,39,Male,Chandigarh,North,2024-06-22,Inactive,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08605,Divya Das,divya.das8605@example.com,41,Other,Jaipur,North,2023-03-02,Active,4.0,616.2,235.98000000000002,154.05,2025-12-17,9.0,14.0,1
C08606,Sanjay Kapoor,sanjay.kapoor8606@example.com,46,Female,Chandigarh,North,2024-04-02,Inactive,1.0,295.56,94.52,295.56,2025-11-25,1.0,36.0,1
C08607,Aanya Anderson,aanya.anderson8607@example.com,20,Female,Kolkata,East,2023-07-14,Inactive,14.0,8810.369999999999,1930.1999999999998,629.3121428571428,2025-11-28,27.0,33.0,1
C08608,Sophia Miller,sophia.miller8608@example.com,52,Other,Ranchi,East,2025-04-18,Active,4.0,722.09,268.8,180.5225,2025-12-03,5.0,28.0,1
C08609,Sneha Joshi,sneha.joshi8609@example.com,18,Female,Dehradun,North,2023-08-02,Active,4.0,4501.66,1065.94,1125.415,2025-07-18,9.0,166.0,1
C08610,Vikram Verma,vikram.verma8610@example.com,27,Female,Mumbai,West,2024-04-28,Active,3.0,1103.3300000000002,271.89,367.7766666666667,2025-06-23,6.0,191.0,1
C08611,William Kapoor,william.kapoor8611@example.com,30,Other,Kolkata,East,2023-08-18,Active,1.0,84.98,45.32,84.98,2025-08-16,1.0,137.0,1
C08612,Meera Moore,meera.moore8612@example.com,40,Male,Ranchi,East,2024-10-18,Active,1.0,128.59,66.55,128.59,2024-12-07,3.0,389.0,1
C08613,Vikram Miller,vikram.miller8613@example.com,37,Male,Mysuru,South,2024-03-02,Active,19.0,4757.49,1728.12,250.3942105263158,2025-11-13,29.0,48.0,1
C08614,Nikhil Smith,nikhil.smith8614@example.com,33,Male,Kolkata,East,2024-12-13,Active,9.0,2341.4900000000002,725.19,260.16555555555556,2025-09-09,12.0,113.0,1
C08615,Pooja Gupta,pooja.gupta8615@example.com,34,Male,Ranchi,East,2025-02-19,Active,3.0,1686.86,425.89,562.2866666666666,2024-09-19,5.0,468.0,1
C08616,Aarav Reddy,aarav.reddy8616@example.com,25,Female,Ranchi,East,2024-11-16,Active,2.0,516.3,234.37,258.15,2025-10-01,4.0,91.0,1
C08617,Karan Nair,karan.nair8617@example.com,20,Male,Amritsar,North,2025-01-13,Active,1.0,342.18,40.7,342.18,2025-11-05,1.0,56.0,1
C08618,Meera Wilson,meera.wilson8618@example.com,42,Other,Chennai,South,2025-03-20,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08619,Daniel Kapoor,daniel.kapoor8619@example.com,41,Male,Guwahati,East,2024-04-01,Active,4.0,1842.43,563.39,460.6075,2025-04-19,5.0,256.0,1
C08620,Pooja Joshi,pooja.joshi8620@example.com,50,Female,Surat,West,2023-09-24,Active,3.0,2561.12,489.28000000000003,853.7066666666666,2025-05-08,8.0,237.0,1
C08621,Pooja Anderson,pooja.anderson8621@example.com,27,Male,Chennai,South,2023-10-17,Active,5.0,900.79,446.59,180.158,2025-10-13,10.0,79.0,1
C08622,Vikram Wilson,vikram.wilson8622@example.com,41,Male,Kochi,South,2025-03-09,Active,1.0,87.67,39.57,87.67,2024-03-15,1.0,656.0,1
C08623,William Das,william.das8623@example.com,32,Other,Kochi,South,2025-03-01,Active,3.0,1258.85,392.76000000000005,419.6166666666666,2025-03-30,6.0,276.0,1
C08624,Varun Rao,varun.rao8624@example.com,46,Other,Bhubaneswar,East,2024-01-21,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08625,Nikhil Das,nikhil.das8625@example.com,45,Female,Pune,West,2023-12-16,Active,2.0,987.6700000000001,235.91,493.83500000000004,2025-10-21,2.0,71.0,1
C08626,Sneha Anderson,sneha.anderson8626@example.com,37,Female,Kolkata,East,2024-08-21,Active,2.0,354.1,118.00999999999999,177.05,2025-03-06,2.0,300.0,1
C08627,Nikhil Das,nikhil.das8627@example.com,31,Other,Coimbatore,South,2024-01-02,Active,4.0,1214.1100000000001,422.70000000000005,303.52750000000003,2025-12-31,9.0,0.0,1
C08628,Neha Miller,neha.miller8628@example.com,44,Male,Nagpur,West,2023-07-05,Active,10.0,5317.0,1884.75,531.7,2025-12-20,20.0,11.0,1
C08629,Aanya Iyer,aanya.iyer8629@example.com,41,Female,Ranchi,East,2025-06-25,Active,10.0,4230.5199999999995,1312.91,423.05199999999996,2025-12-18,16.0,13.0,1
C08630,Sanjay Moore,sanjay.moore8630@example.com,28,Other,Ahmedabad,West,2023-07-25,Active,23.0,11798.28,3623.21,512.9686956521739,2025-09-08,42.0,114.0,1
C08631,Kavya Taylor,kavya.taylor8631@example.com,21,Other,Delhi,North,2024-04-24,Active,15.0,4568.91,1726.54,304.594,2025-05-06,34.0,239.0,1
C08632,Aanya Mehta,aanya.mehta8632@example.com,32,Male,Kochi,South,2024-06-07,Active,5.0,2339.94,803.1700000000001,467.988,2025-08-15,15.0,138.0,1
C08633,Nikhil Reddy,nikhil.reddy8633@example.com,50,Female,Coimbatore,South,2025-02-26,Active,14.0,8615.23,2259.39,615.3735714285714,2025-09-20,29.0,102.0,1
C08634,Daniel Miller,daniel.miller8634@example.com,46,Female,Chennai,South,2023-08-19,Active,9.0,3840.04,947.34,426.6711111111111,2025-08-04,19.0,149.0,1
C08635,Sneha Johnson,sneha.johnson8635@example.com,23,Female,Nagpur,West,2023-11-15,Active,9.0,1957.4299999999998,544.36,217.4922222222222,2025-08-21,16.0,132.0,1
C08636,Aanya Singh,aanya.singh8636@example.com,23,Other,Chennai,South,2025-02-26,Active,1.0,164.37,46.17,164.37,2024-07-04,2.0,545.0,1
C08637,James Kapoor,james.kapoor8637@example.com,47,Other,Lucknow,North,2024-06-21,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08638,James Malhotra,james.malhotra8638@example.com,23,Female,Amritsar,North,2023-07-24,Inactive,11.0,2174.92,793.53,197.72,2025-08-01,21.0,152.0,1
C08639,Pooja Verma,pooja.verma8639@example.com,40,Female,Bhubaneswar,East,2024-03-25,Active,5.0,4198.62,962.56,839.7239999999999,2025-02-17,8.0,317.0,1
C08640,Ishita Malhotra,ishita.malhotra8640@example.com,28,Other,Delhi,North,2024-04-12,Active,11.0,5621.17,2362.7400000000002,511.01545454545453,2025-12-26,17.0,5.0,1
C08641,David Kapoor,david.kapoor8641@example.com,51,Male,Lucknow,North,2025-05-09,Inactive,3.0,2755.33,992.76,918.4433333333333,2024-07-26,6.0,523.0,1
C08642,Emma Brown,emma.brown8642@example.com,27,Male,Hyderabad,South,2024-01-23,Inactive,3.0,968.5500000000001,196.45,322.85,2025-12-29,5.0,2.0,1
C08643,Emma Smith,emma.smith8643@example.com,46,Other,Jaipur,North,2024-05-22,Active,4.0,2077.54,576.96,519.385,2025-02-12,9.0,322.0,1
C08644,James Miller,james.miller8644@example.com,36,Male,Kolkata,East,2023-03-19,Active,15.0,4770.3,1727.1100000000001,318.02000000000004,2025-12-02,29.0,29.0,1
C08645,Meera Kapoor,meera.kapoor8645@example.com,37,Other,Chandigarh,North,2023-05-04,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08646,Divya Taylor,divya.taylor8646@example.com,18,Other,Ranchi,East,2024-06-19,Active,8.0,4454.75,1518.76,556.84375,2025-12-21,20.0,10.0,1
C08647,David Joshi,david.joshi8647@example.com,18,Male,Surat,West,2025-01-24,Active,9.0,4005.11,1106.84,445.01222222222225,2025-09-08,19.0,114.0,1
C08648,Neha Malhotra,neha.malhotra8648@example.com,32,Other,Bengaluru,South,2024-10-06,Active,2.0,633.28,168.15,316.64,2025-11-15,2.0,46.0,1
C08649,Pooja Joshi,pooja.joshi8649@example.com,37,Other,Chennai,South,2025-06-30,Inactive,2.0,143.51,67.45,71.755,2025-11-08,4.0,53.0,1
C08650,Aanya Wilson,aanya.wilson8650@example.com,23,Female,Surat,West,2023-04-15,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08651,Daniel Mehta,daniel.mehta8651@example.com,24,Other,Mumbai,West,2024-11-12,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08652,Rahul Iyer,rahul.iyer8652@example.com,40,Female,Goa,West,2024-07-03,Active,4.0,1228.97,397.3,307.2425,2025-04-12,11.0,263.0,1
C08653,Aditya Singh,aditya.singh8653@example.com,40,Other,Bengaluru,South,2024-05-29,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08654,Rohan Nair,rohan.nair8654@example.com,33,Male,Amritsar,North,2023-08-17,Active,1.0,306.14,100.24,306.14,2025-11-12,2.0,49.0,1
C08655,Aditya Mehta,aditya.mehta8655@example.com,42,Male,Chennai,South,2023-10-20,Active,10.0,3691.19,1395.19,369.119,2025-07-30,17.0,154.0,1
C08656,Ishita Iyer,ishita.iyer8656@example.com,23,Other,Delhi,North,2023-07-10,Inactive,5.0,490.96000000000004,192.79,98.19200000000001,2025-09-05,8.0,117.0,1
C08657,Ananya Williams,ananya.williams8657@example.com,31,Female,Amritsar,North,2023-03-28,Active,3.0,442.68,187.47,147.56,2025-11-30,6.0,31.0,1
C08658,William Sharma,william.sharma8658@example.com,51,Female,Chandigarh,North,2024-04-12,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08659,Divya Gupta,divya.gupta8659@example.com,35,Male,Nagpur,West,2023-08-03,Active,7.0,1918.75,558.28,274.10714285714283,2025-10-05,9.0,87.0,1
C08660,Aditya Rao,aditya.rao8660@example.com,36,Other,Ahmedabad,West,2023-07-21,Active,9.0,1861.3799999999999,639.92,206.82,2025-11-09,11.0,52.0,1
C08661,Ishita Iyer,ishita.iyer8661@example.com,58,Male,Bhubaneswar,East,2025-05-25,Active,1.0,173.4,72.74,173.4,2024-08-27,1.0,491.0,1
C08662,Sneha Moore,sneha.moore8662@example.com,21,Other,Bhubaneswar,East,2025-02-04,Active,5.0,1149.27,503.44,229.85399999999998,2025-10-12,9.0,80.0,1
C08663,Arjun Patel,arjun.patel8663@example.com,42,Male,Mysuru,South,2023-06-14,Active,6.0,902.28,343.18,150.38,2025-08-01,13.0,152.0,1
C08664,Nikhil Iyer,nikhil.iyer8664@example.com,51,Other,Ranchi,East,2023-03-12,Active,6.0,3145.83,979.75,524.305,2025-12-24,15.0,7.0,1
C08665,Michael Anderson,michael.anderson8665@example.com,31,Female,Guwahati,East,2024-04-27,Active,7.0,1203.6799999999998,384.78000000000003,171.9542857142857,2025-09-28,10.0,94.0,1
C08666,Sophia Brown,sophia.brown8666@example.com,43,Male,Dehradun,North,2024-01-05,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08667,Kavya Gupta,kavya.gupta8667@example.com,25,Male,Chennai,South,2023-02-12,Active,3.0,172.34,38.43,57.446666666666665,2024-10-29,4.0,428.0,1
C08668,Aditya Nair,aditya.nair8668@example.com,28,Female,Bhubaneswar,East,2024-02-02,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08669,Isabella Brown,isabella.brown8669@example.com,38,Other,Kochi,South,2024-06-06,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08670,Sanjay Kapoor,sanjay.kapoor8670@example.com,42,Male,Kochi,South,2024-03-05,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08671,Emma Nair,emma.nair8671@example.com,46,Other,Patna,East,2024-06-03,Inactive,9.0,2008.22,755.6800000000001,223.13555555555556,2025-12-12,12.0,19.0,1
C08672,Karan Gupta,karan.gupta8672@example.com,50,Male,Dehradun,North,2025-03-13,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08673,Varun Singh,varun.singh8673@example.com,34,Other,Pune,West,2023-01-28,Active,16.0,9053.11,3868.66,565.819375,2025-12-12,29.0,19.0,1
C08674,Rahul Williams,rahul.williams8674@example.com,46,Female,Lucknow,North,2023-05-31,Active,2.0,1017.91,270.19,508.955,2024-04-13,2.0,627.0,1
C08675,Arjun Davis,arjun.davis8675@example.com,31,Male,Hyderabad,South,2023-09-30,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08676,Michael Miller,michael.miller8676@example.com,44,Female,Mysuru,South,2023-02-21,Active,1.0,363.29,131.21,363.29,2024-01-01,1.0,730.0,1
C08677,David Verma,david.verma8677@example.com,37,Male,Goa,West,2024-08-12,Active,2.0,512.51,192.45,256.255,2025-02-10,4.0,324.0,1
C08678,Pooja Singh,pooja.singh8678@example.com,39,Male,Coimbatore,South,2023-04-07,Active,25.0,9783.41,3537.29,391.33639999999997,2025-10-20,45.0,72.0,1
C08679,Sanjay Singh,sanjay.singh8679@example.com,39,Other,Jaipur,North,2024-08-29,Active,8.0,4499.91,1556.72,562.48875,2025-04-16,14.0,259.0,1
C08680,Michael Davis,michael.davis8680@example.com,18,Male,Coimbatore,South,2023-04-18,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08681,Michael Wilson,michael.wilson8681@example.com,23,Female,Dehradun,North,2024-09-28,Active,14.0,3155.15,1134.91,225.36785714285716,2025-12-21,21.0,10.0,1
C08682,Meera Reddy,meera.reddy8682@example.com,36,Female,Ranchi,East,2024-07-26,Inactive,9.0,3052.04,853.8299999999999,339.11555555555555,2025-04-28,17.0,247.0,1
C08683,Daniel Joshi,daniel.joshi8683@example.com,18,Other,Dehradun,North,2023-02-05,Inactive,4.0,2992.38,564.7,748.095,2025-04-30,8.0,245.0,1
C08684,Emma Sharma,emma.sharma8684@example.com,43,Male,Lucknow,North,2025-06-04,Inactive,6.0,3002.59,759.5,500.4316666666667,2025-12-23,9.0,8.0,1
C08685,Sanjay Sharma,sanjay.sharma8685@example.com,43,Male,Ranchi,East,2025-04-03,Active,5.0,1079.1100000000001,486.08,215.82200000000003,2025-05-08,7.0,237.0,1
C08686,William Mehta,william.mehta8686@example.com,38,Male,Hyderabad,South,2023-09-04,Active,1.0,578.4,223.44,578.4,2025-08-18,3.0,135.0,1
C08687,Vikram Gupta,vikram.gupta8687@example.com,23,Male,Ranchi,East,2023-04-15,Active,3.0,1044.94,409.31,348.31333333333333,2025-12-18,9.0,13.0,1
C08688,Mia Das,mia.das8688@example.com,48,Female,Delhi,North,2024-08-11,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08689,Arjun Anderson,arjun.anderson8689@example.com,55,Other,Coimbatore,South,2024-04-30,Active,8.0,4123.42,1222.48,515.4275,2025-08-07,15.0,146.0,1
C08690,Karan Davis,karan.davis8690@example.com,36,Other,Amritsar,North,2023-02-18,Active,1.0,255.1,100.46,255.1,2024-09-10,4.0,477.0,1
C08691,Karan Nair,karan.nair8691@example.com,40,Male,Jaipur,North,2024-05-16,Active,16.0,7146.98,2124.85,446.68625,2025-12-16,33.0,15.0,1
C08692,Rahul Sharma,rahul.sharma8692@example.com,37,Female,Guwahati,East,2024-08-10,Active,2.0,1074.77,383.61,537.385,2025-06-06,5.0,208.0,1
C08693,Aarav Williams,aarav.williams8693@example.com,40,Male,Kochi,South,2025-06-30,Inactive,1.0,77.57,37.77,77.57,2025-01-17,1.0,348.0,1
C08694,William Smith,william.smith8694@example.com,33,Male,Chandigarh,North,2023-04-20,Active,5.0,1865.0,633.54,373.0,2025-12-12,6.0,19.0,1
C08695,Emma Kapoor,emma.kapoor8695@example.com,34,Male,Bhubaneswar,East,2024-10-01,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08696,Neha Das,neha.das8696@example.com,44,Other,Coimbatore,South,2025-05-14,Inactive,7.0,783.95,309.58,111.99285714285715,2025-09-05,11.0,117.0,1
C08697,Pooja Gupta,pooja.gupta8697@example.com,58,Male,Guwahati,East,2023-03-02,Active,0.0,0.0,0.0,0.0,,0.0,0.0,0
C08698,Ananya Das,ananya.das8698@example.com,20,Male,Mumbai,West,2023-12-09,Active,8.0,1355.7,399.24,169.4625,2025-09-05,11.0,117.0,1
C08699,Sneha Verma,sneha.verma8699@example.com,33,Female,Lucknow,North,2024-03-18,Active,12.0,7334.11,3012.94,611.1758333333333,2025-12-20,22.0,11.0,1
C08700,Kavya Taylor,kavya.taylor8700@example.com,23,Other,Guwahati,East,2024-10-24,Inactive,3.0,1111.75,346.64,370.5833333333333,2025-09-03,6.0,119.0,1
C08701,Divya Brown,divya.brown8701@example.com,50,Male,Lucknow,North,2023-09-29,Active,1.0,47.61,15.05,47.61,2024-11-06,1.0,420.0,1
C08702,Ishita Kumar,ishita.kumar8702@example.com,29,Other,Patna,East,2024-02-19,Active,1.0,807.34,125.17,807.34,2024-04-19,3.0,621.0,1
C08703,James Nair,james.nair8703@example.com,20,Male,Bengaluru,South,2025-05-13,Active,2.0,573.2,155.83,286.6,2024-12-31,7.0,365.0,1
C08704,Sophia Nair,sophia.nair8704@example.com,41,Male,Nagpur,West,2023-03-24,Inactive,6.0,1485.3799999999999,570.73,247.5633333333333,2025-12-08,15.0,23.0,1
C08705,Rohan Williams,rohan.williams8705@example.com,52,Male,Chennai,South,2024-10-03,Active,5.0,2342.7200000000003,604.75,468.54400000000004,2025-07-04,8.0,180.0,1
C08706,Karan Anderson,karan.anderson8706@example.com,41,Female,Dehradun,North,2024-05-24,Active,6.0,2272.7999999999997,966.4799999999999,378.79999999999995,2025-11-20,13.0,41.0,1
